  0.1025324E+02  0.5326356E+02  0.2091758E+03  0.5057411E+01  0.1000001E+01 -0.3157119E-04
  0.1045830E+02  0.5333067E+02  0.2092369E+03  0.5053940E+01  0.9995068E+00 -0.3144235E-01
  0.1066337E+02  0.5339598E+02  0.2093033E+03  0.5050476E+01  0.9980259E+00 -0.6282210E-01
  0.1086843E+02  0.5345939E+02  0.2093749E+03  0.5047024E+01  0.9955602E+00 -0.9413986E-01
  0.1107350E+02  0.5352079E+02  0.2094520E+03  0.5043588E+01  0.9921119E+00 -0.1253647E+00
  0.1127856E+02  0.5358010E+02  0.2095348E+03  0.5040172E+01  0.9876846E+00 -0.1564658E+00
  0.1148363E+02  0.5363721E+02  0.2096232E+03  0.5036780E+01  0.9822825E+00 -0.1874126E+00
  0.1168869E+02  0.5369203E+02  0.2097174E+03  0.5033417E+01  0.9759110E+00 -0.2181743E+00
  0.1189376E+02  0.5374446E+02  0.2098176E+03  0.5030086E+01  0.9685765E+00 -0.2487208E+00
  0.1209882E+02  0.5379442E+02  0.2099239E+03  0.5026793E+01  0.9602860E+00 -0.2790218E+00
  0.1230389E+02  0.5384179E+02  0.2100363E+03  0.5023540E+01  0.9510479E+00 -0.3090474E+00
  0.1250895E+02  0.5388650E+02  0.2101550E+03  0.5020334E+01  0.9408712E+00 -0.3387680E+00
  0.1271402E+02  0.5392845E+02  0.2102800E+03  0.5017177E+01  0.9297660E+00 -0.3681543E+00
  0.1291908E+02  0.5396756E+02  0.2104114E+03  0.5014075E+01  0.9177432E+00 -0.3971773E+00
  0.1312415E+02  0.5400372E+02  0.2105494E+03  0.5011031E+01  0.9048147E+00 -0.4258084E+00
  0.1332921E+02  0.5403687E+02  0.2106939E+03  0.5008051E+01  0.8909933E+00 -0.4540192E+00
  0.1353428E+02  0.5406691E+02  0.2108452E+03  0.5005137E+01  0.8762925E+00 -0.4817819E+00
  0.1373934E+02  0.5409375E+02  0.2110031E+03  0.5002296E+01  0.8607270E+00 -0.5090692E+00
  0.1394441E+02  0.5411733E+02  0.2111679E+03  0.4999530E+01  0.8443120E+00 -0.5358541E+00
  0.1414947E+02  0.5413755E+02  0.2113395E+03  0.4996844E+01  0.8270638E+00 -0.5621102E+00
  0.1435454E+02  0.5415434E+02  0.2115180E+03  0.4994243E+01  0.8089994E+00 -0.5878115E+00
  0.1455960E+02  0.5416763E+02  0.2117035E+03  0.4991731E+01  0.7901366E+00 -0.6129327E+00
  0.1476467E+02  0.5417735E+02  0.2118959E+03  0.4989312E+01  0.7704940E+00 -0.6374491E+00
  0.1496973E+02  0.5418342E+02  0.2120953E+03  0.4986990E+01  0.7500911E+00 -0.6613363E+00
  0.1517479E+02  0.5418577E+02  0.2123017E+03  0.4984770E+01  0.7289479E+00 -0.6845709E+00
  0.1537986E+02  0.5418434E+02  0.2125151E+03  0.4982655E+01  0.7070853E+00 -0.7071300E+00
  0.1558492E+02  0.5417907E+02  0.2127355E+03  0.4980649E+01  0.6845249E+00 -0.7289911E+00
  0.1578999E+02  0.5416990E+02  0.2129630E+03  0.4978758E+01  0.6612890E+00 -0.7501329E+00
  0.1599505E+02  0.5415677E+02  0.2131974E+03  0.4976984E+01  0.6374004E+00 -0.7705343E+00
  0.1620012E+02  0.5413962E+02  0.2134389E+03  0.4975331E+01  0.6128828E+00 -0.7901753E+00
  0.1640518E+02  0.5411841E+02  0.2136873E+03  0.4973804E+01  0.5877604E+00 -0.8090365E+00
  0.1661025E+02  0.5409309E+02  0.2139426E+03  0.4972407E+01  0.5620579E+00 -0.8270993E+00
  0.1681531E+02  0.5406360E+02  0.2142048E+03  0.4971142E+01  0.5358008E+00 -0.8443459E+00
  0.1702038E+02  0.5402991E+02  0.2144738E+03  0.4970014E+01  0.5090149E+00 -0.8607591E+00
  0.1722544E+02  0.5399199E+02  0.2147496E+03  0.4969026E+01  0.4817266E+00 -0.8763229E+00
  0.1743051E+02  0.5394978E+02  0.2150322E+03  0.4968181E+01  0.4539629E+00 -0.8910219E+00
  0.1763557E+02  0.5390327E+02  0.2153214E+03  0.4967484E+01  0.4257512E+00 -0.9048416E+00
  0.1784064E+02  0.5385242E+02  0.2156171E+03  0.4966937E+01  0.3971194E+00 -0.9177683E+00
  0.1804570E+02  0.5379720E+02  0.2159194E+03  0.4966544E+01  0.3680956E+00 -0.9297892E+00
  0.1825077E+02  0.5373760E+02  0.2162280E+03  0.4966308E+01  0.3387086E+00 -0.9408926E+00
  0.1845583E+02  0.5367360E+02  0.2165430E+03  0.4966231E+01  0.3089873E+00 -0.9510674E+00
  0.1866090E+02  0.5360518E+02  0.2168643E+03  0.4966317E+01  0.2789611E+00 -0.9603036E+00
  0.1886596E+02  0.5353232E+02  0.2171916E+03  0.4966569E+01  0.2486596E+00 -0.9685922E+00
  0.1907103E+02  0.5345502E+02  0.2175250E+03  0.4966989E+01  0.2181127E+00 -0.9759248E+00
  0.1927609E+02  0.5337328E+02  0.2178642E+03  0.4967580E+01  0.1873505E+00 -0.9822943E+00
  0.1948116E+02  0.5328709E+02  0.2182093E+03  0.4968344E+01  0.1564035E+00 -0.9876945E+00
  0.1968622E+02  0.5319645E+02  0.2185600E+03  0.4969283E+01  0.1253021E+00 -0.9921199E+00
  0.1989129E+02  0.5310138E+02  0.2189163E+03  0.4970401E+01  0.9407700E-01 -0.9955661E+00
  0.2009635E+02  0.5300188E+02  0.2192780E+03  0.4971698E+01  0.6275909E-01 -0.9980299E+00
  0.2030141E+02  0.5289796E+02  0.2196450E+03  0.4973178E+01  0.3137924E-01 -0.9995088E+00
  0.2050648E+02  0.5278963E+02  0.2200172E+03  0.4974841E+01 -0.3157145E-04 -0.1000001E+01
  0.2071154E+02  0.5267693E+02  0.2203944E+03  0.4976690E+01 -0.3144235E-01 -0.9995068E+00
  0.2091661E+02  0.5255986E+02  0.2207766E+03  0.4978726E+01 -0.6282210E-01 -0.9980259E+00
  0.2112167E+02  0.5243847E+02  0.2211635E+03  0.4980950E+01 -0.9413986E-01 -0.9955602E+00
  0.2132674E+02  0.5231276E+02  0.2215550E+03  0.4983365E+01 -0.1253647E+00 -0.9921119E+00
  0.2153180E+02  0.5218279E+02  0.2219510E+03  0.4985970E+01 -0.1564658E+00 -0.9876846E+00
  0.2173687E+02  0.5204858E+02  0.2223514E+03  0.4988768E+01 -0.1874126E+00 -0.9822825E+00
  0.2194193E+02  0.5191017E+02  0.2227560E+03  0.4991758E+01 -0.2181743E+00 -0.9759110E+00
  0.2214700E+02  0.5176760E+02  0.2231647E+03  0.4994943E+01 -0.2487208E+00 -0.9685765E+00
  0.2235206E+02  0.5162093E+02  0.2235772E+03  0.4998321E+01 -0.2790218E+00 -0.9602860E+00
  0.2255713E+02  0.5147019E+02  0.2239936E+03  0.5001895E+01 -0.3090474E+00 -0.9510479E+00
  0.2276219E+02  0.5131544E+02  0.2244136E+03  0.5005664E+01 -0.3387680E+00 -0.9408712E+00
  0.2296726E+02  0.5115674E+02  0.2248371E+03  0.5009628E+01 -0.3681543E+00 -0.9297660E+00
  0.2317232E+02  0.5099413E+02  0.2252639E+03  0.5013788E+01 -0.3971773E+00 -0.9177432E+00
  0.2337739E+02  0.5082768E+02  0.2256940E+03  0.5018143E+01 -0.4258084E+00 -0.9048147E+00
  0.2358245E+02  0.5065744E+02  0.2261271E+03  0.5022693E+01 -0.4540192E+00 -0.8909933E+00
  0.2378752E+02  0.5048349E+02  0.2265631E+03  0.5027438E+01 -0.4817819E+00 -0.8762925E+00
  0.2399258E+02  0.5030590E+02  0.2270019E+03  0.5032377E+01 -0.5090692E+00 -0.8607270E+00
  0.2419765E+02  0.5012472E+02  0.2274433E+03  0.5037509E+01 -0.5358541E+00 -0.8443120E+00
  0.2440271E+02  0.4994003E+02  0.2278871E+03  0.5042835E+01 -0.5621102E+00 -0.8270638E+00
  0.2460778E+02  0.4975190E+02  0.2283333E+03  0.5048352E+01 -0.5878115E+00 -0.8089994E+00
  0.2481284E+02  0.4956042E+02  0.2287816E+03  0.5054061E+01 -0.6129327E+00 -0.7901366E+00
  0.2501790E+02  0.4936566E+02  0.2292320E+03  0.5059959E+01 -0.6374491E+00 -0.7704940E+00
  0.2522297E+02  0.4916769E+02  0.2296841E+03  0.5066045E+01 -0.6613363E+00 -0.7500911E+00
  0.2542803E+02  0.4896661E+02  0.2301380E+03  0.5072318E+01 -0.6845709E+00 -0.7289479E+00
  0.2563310E+02  0.4876250E+02  0.2305934E+03  0.5078776E+01 -0.7071300E+00 -0.7070853E+00
  0.2583816E+02  0.4855544E+02  0.2310501E+03  0.5085418E+01 -0.7289911E+00 -0.6845249E+00
  0.2604323E+02  0.4834552E+02  0.2315080E+03  0.5092242E+01 -0.7501329E+00 -0.6612890E+00
  0.2624829E+02  0.4813283E+02  0.2319669E+03  0.5099245E+01 -0.7705343E+00 -0.6374004E+00
  0.2645336E+02  0.4791747E+02  0.2324266E+03  0.5106426E+01 -0.7901753E+00 -0.6128828E+00
  0.2665842E+02  0.4769953E+02  0.2328870E+03  0.5113783E+01 -0.8090365E+00 -0.5877604E+00
  0.2686349E+02  0.4747910E+02  0.2333478E+03  0.5121312E+01 -0.8270993E+00 -0.5620579E+00
  0.2706855E+02  0.4725628E+02  0.2338088E+03  0.5129012E+01 -0.8443459E+00 -0.5358008E+00
  0.2727362E+02  0.4703118E+02  0.2342699E+03  0.5136880E+01 -0.8607591E+00 -0.5090149E+00
  0.2747868E+02  0.4680389E+02  0.2347308E+03  0.5144914E+01 -0.8763229E+00 -0.4817266E+00
  0.2768375E+02  0.4657451E+02  0.2351913E+03  0.5153110E+01 -0.8910219E+00 -0.4539629E+00
  0.2788881E+02  0.4634316E+02  0.2356511E+03  0.5161465E+01 -0.9048416E+00 -0.4257512E+00
  0.2809388E+02  0.4610993E+02  0.2361101E+03  0.5169977E+01 -0.9177683E+00 -0.3971194E+00
  0.2829894E+02  0.4587494E+02  0.2365679E+03  0.5178643E+01 -0.9297892E+00 -0.3680956E+00
  0.2850401E+02  0.4563829E+02  0.2370243E+03  0.5187458E+01 -0.9408926E+00 -0.3387086E+00
  0.2870907E+02  0.4540010E+02  0.2374790E+03  0.5196421E+01 -0.9510674E+00 -0.3089873E+00
  0.2891414E+02  0.4516048E+02  0.2379318E+03  0.5205526E+01 -0.9603036E+00 -0.2789611E+00
  0.2911920E+02  0.4491954E+02  0.2383823E+03  0.5214772E+01 -0.9685922E+00 -0.2486596E+00
  0.2932427E+02  0.4467741E+02  0.2388302E+03  0.5224153E+01 -0.9759248E+00 -0.2181127E+00
  0.2952933E+02  0.4443420E+02  0.2392753E+03  0.5233667E+01 -0.9822943E+00 -0.1873505E+00
  0.2973440E+02  0.4419003E+02  0.2397171E+03  0.5243309E+01 -0.9876945E+00 -0.1564035E+00
  0.2993946E+02  0.4394502E+02  0.2401553E+03  0.5253075E+01 -0.9921199E+00 -0.1253021E+00
  0.3014452E+02  0.4369931E+02  0.2405896E+03  0.5262961E+01 -0.9955661E+00 -0.9407699E-01
  0.3034959E+02  0.4345301E+02  0.2410196E+03  0.5272964E+01 -0.9980299E+00 -0.6275909E-01
  0.3055465E+02  0.4320625E+02  0.2414448E+03  0.5283078E+01 -0.9995088E+00 -0.3137924E-01
  0.3075972E+02  0.4295918E+02  0.2418650E+03  0.5293299E+01 -0.1000001E+01  0.3157171E-04
  0.3096478E+02  0.4271190E+02  0.2422796E+03  0.5303623E+01 -0.9995068E+00  0.3144235E-01
  0.3116985E+02  0.4246458E+02  0.2426883E+03  0.5314045E+01 -0.9980259E+00  0.6282210E-01
  0.3137491E+02  0.4221733E+02  0.2430906E+03  0.5324560E+01 -0.9955602E+00  0.9413986E-01
  0.3157998E+02  0.4197030E+02  0.2434860E+03  0.5335164E+01 -0.9921119E+00  0.1253647E+00
  0.3178504E+02  0.4172363E+02  0.2438742E+03  0.5345851E+01 -0.9876846E+00  0.1564658E+00
  0.3199011E+02  0.4147746E+02  0.2442546E+03  0.5356617E+01 -0.9822825E+00  0.1874126E+00
  0.3219517E+02  0.4123194E+02  0.2446267E+03  0.5367456E+01 -0.9759110E+00  0.2181743E+00
  0.3240024E+02  0.4098722E+02  0.2449901E+03  0.5378363E+01 -0.9685765E+00  0.2487208E+00
  0.3260530E+02  0.4074344E+02  0.2453442E+03  0.5389333E+01 -0.9602860E+00  0.2790218E+00
  0.3281037E+02  0.4050075E+02  0.2456887E+03  0.5400360E+01 -0.9510479E+00  0.3090474E+00
  0.3301543E+02  0.4025931E+02  0.2460229E+03  0.5411439E+01 -0.9408712E+00  0.3387680E+00
  0.3322050E+02  0.4001928E+02  0.2463463E+03  0.5422564E+01 -0.9297660E+00  0.3681544E+00
  0.3342556E+02  0.3978080E+02  0.2466586E+03  0.5433729E+01 -0.9177432E+00  0.3971773E+00
  0.3363063E+02  0.3954404E+02  0.2469591E+03  0.5444928E+01 -0.9048147E+00  0.4258084E+00
  0.3383569E+02  0.3930916E+02  0.2472474E+03  0.5456156E+01 -0.8909933E+00  0.4540192E+00
  0.3404076E+02  0.3907631E+02  0.2475229E+03  0.5467406E+01 -0.8762925E+00  0.4817819E+00
  0.3424582E+02  0.3884567E+02  0.2477853E+03  0.5478673E+01 -0.8607270E+00  0.5090692E+00
  0.3445089E+02  0.3861739E+02  0.2480340E+03  0.5489949E+01 -0.8443120E+00  0.5358541E+00
  0.3465595E+02  0.3839163E+02  0.2482686E+03  0.5501229E+01 -0.8270638E+00  0.5621102E+00
  0.3486102E+02  0.3816856E+02  0.2484887E+03  0.5512507E+01 -0.8089994E+00  0.5878115E+00
  0.3506608E+02  0.3794835E+02  0.2486937E+03  0.5523774E+01 -0.7901366E+00  0.6129327E+00
  0.3527114E+02  0.3773115E+02  0.2488834E+03  0.5535026E+01 -0.7704940E+00  0.6374491E+00
  0.3547621E+02  0.3751714E+02  0.2490574E+03  0.5546255E+01 -0.7500911E+00  0.6613363E+00
